name	pool_size	runtime_sec
pools_2k_f7e13ce	2081	547.0
pools_2k_f92234c	2081	528.54
pools_5k_4b18c4c	5108	3126.48
pools_5k_9233153	5107	3068.7799999999997
pools_5k_a3c080e	5107	3068.1400000000003
pools_5k_b494537	5107	3064.5699999999997
pools_5k_270962a	5082	3130.8100000000004
pools_5k_4cb16fd	5081	3118.2
pools_5k_95d1217	5082	3083.82
pools_3k_06ab459	3112	1248.5
pools_3k_07553f6	3111	1211.72
pools_3k_0fc8a2d	3110	1225.3700000000001
pools_3k_14cf835	3109	1231.85
pools_3k_38d473a	3110	1199.27
pools_3k_b743c75	3111	1224.62
pools_3k_b96e6b4	3109	1202.51
pools_3k_bea7170	3111	1223.22
pools_3k_d24986a	3109	1216.94
pools_3k_ef02646	3111	1212.21
pools_4k_0137279	4075	1753.97
pools_4k_1e23d33	4077	1736.3400000000001
pools_4k_3f6c44f	4077	1713.75
pools_4k_4760e63	4078	1719.89
pools_4k_82bf93a	4076	1716.91
pools_2k_0153030	2094	579.0699999999999
pools_2k_0803b2d	2094	529.87
pools_2k_1a22903	2095	554.59
pools_2k_28370b6	2094	542.56
pools_2k_2d735fa	2093	564.72
pools_2k_347d888	2096	553.24
pools_2k_4452ba4	2093	527.14
pools_2k_467966e	2094	546.64
pools_2k_46d4795	2094	558.86
pools_2k_4a2593a	2094	555.21
pools_2k_4b7d89a	2093	564.05
pools_2k_53bde58	2095	541.27
pools_2k_7584bf6	2093	557.79
pools_2k_8024d12	2095	548.71
pools_2k_952dcbf	2094	545.44
pools_2k_9b5f515	2096	563.93
pools_2k_a29172c	2095	548.01
pools_2k_a6d7566	2095	536.79
pools_2k_aa2e3e1	2093	541.45
pools_2k_aa34cfd	2093	537.23
pools_2k_adb1522	2093	562.67
pools_2k_bb7dba3	2092	549.28
pools_2k_d38a851	2096	538.32
pools_2k_db6af54	2094	564.19
pools_2k_f0eb5f8	2094	557.76
pools_2k_09ffa33	2039	357.59
pools_2k_1361f7c	2038	348.88
pools_2k_1f3d8ee	2036	347.76000000000005
pools_2k_1fb2cf3	2035	336.47
pools_2k_1fb6a4e	2036	339.35999999999996
pools_2k_2dc76c2	2039	348.02000000000004
pools_2k_3194ed4	2036	349.83
pools_2k_35fc90c	2036	348.11
pools_2k_38dbd24	2036	344.18
pools_2k_3d5adcd	2039	349.44000000000005
pools_2k_3feca35	2037	351.82
pools_2k_471f194	2037	339.08
pools_2k_5c373dc	2038	348.82
pools_2k_612efb3	2039	326.95
pools_2k_703e15c	2035	348.39
pools_2k_70e4d28	2037	346.59
pools_2k_741f715	2035	338.15
pools_2k_7726821	2036	351.82
pools_2k_8a9191c	2038	317.03999999999996
pools_2k_acabb6f	2037	353.48
pools_2k_b16d087	2038	346.75
pools_2k_d882534	2037	325.32
pools_2k_dcdafae	2034	345.86
pools_2k_e090b2c	2036	343.97999999999996
pools_2k_ed5eb49	2034	314.8
pools_2k_f5e7e90	2035	332.44
pools_5k_15fda8d	5111	3159.97
pools_5k_5a6844e	5111	3128.3
pools_5k_fc6d21b	5110	3132.17
pairs_14ccfa8	2062	559.64
pairs_3e1d93f	2063	530.4300000000001
pairs_8f8e8bf	2062	530.78
pairs_b56542b	2062	526.17
pools_2k_003c6be	2063	548.5600000000001
pools_2k_0a03822	2061	535.51
pools_2k_2439b99	2064	531.4200000000001
pools_2k_26cd837	2061	559.09
pools_2k_35aa0f2	2062	548.2
pools_2k_4edabca	2063	530.97
pools_2k_5396c7c	2062	546.27
pools_2k_5617db3	2063	553.9399999999999
pools_2k_5ea27dd	2062	557.96
pools_2k_6a47a36	2062	535.78
pools_2k_8d7c24b	2064	560.85
pools_2k_997c119	2062	563.08
pools_2k_9b5e636	2063	556.13
pools_2k_9c2d435	2062	547.4
pools_2k_ae41768	2062	540.8
pools_2k_b30cecb	2063	552.99
pools_2k_cb84e46	2064	565.26
pools_2k_ce03f2d	2064	550.71
pools_2k_ea78c18	2064	526.23
pools_2k_eb13737	2061	548.8
pools_2k_f99ef20	2063	555.47
pools_5k_4efef7e	5028	3110.96
pools_5k_8c1bda5	5027	3059.98
pools_5k_b183026	5028	3078.75
pools_5k_e85a716	5028	3049.92
pools_4k_5e16e48	4026	1693.7
pools_4k_5eeed4c	4024	1674.37
pools_4k_832bc49	4025	1673.99
pools_4k_e723f1a	4023	1668.53
pools_4k_e760c5c	4026	1687.9899999999998
pools_4k_f6e5b88	4025	1679.26
pairs_3a2d871	1972	354.7
pairs_89eb899	1962	329.75
pairs_b0bf3c8	1970	330.26
pools_2k_032715c	1968	320.31
pools_2k_0a0e51d	1970	346.14
pools_2k_0e9ee80	1962	358.86
pools_2k_10c01e9	1975	353.25
pools_2k_246bf62	1967	348.12
pools_2k_26515b8	1966	336.64
pools_2k_33ec5d2	1980	361.47
pools_2k_3df32d2	1962	335.79
pools_2k_4f2908f	1972	338.3
pools_2k_57d5a9c	1975	330.03
pools_2k_61d7e73	1967	357.23
pools_2k_63ee21d	1967	357.76
pools_2k_764110c	1976	354.93
pools_2k_8c68dbd	1973	342.44
pools_2k_8e65a01	1977	358.5
pools_2k_93398e8	1977	344.01
pools_2k_94a7822	1979	331.59000000000003
pools_2k_9dad8ce	1970	348.87
pools_2k_a27d79e	1977	353.62
pools_2k_a4d0877	1977	361.21
pools_2k_adf9d8e	1980	344.74
pools_2k_ccda8e2	1980	329.34
pools_2k_d24fe1f	1962	354.81
pools_2k_d3444d3	1977	351.4
pools_2k_dd4cd5f	1969	342.78
pools_4k_040a2cb	4000	1685.23
pools_4k_064cace	3991	1681.46
pools_4k_3006826	3993	1682.5200000000002
pools_4k_58a7030	4001	1694.97
pools_4k_dc87d59	4000	1681.1399999999999
pools_5k_2323652	5120	3080.71
pools_5k_6a4173c	5120	3075.2
pairs_022da67	932	113.97
pairs_0400d30	888	77.05
pairs_04b4c89	892	90.21
pairs_04fce42	916	90.32
pairs_06b1537	927	95.7
pairs_0a4b12b	902	95.42999999999999
pairs_0b30517	937	97.36000000000001
pairs_0d97b63	898	87.34
pairs_1232df0	915	89.97
pairs_13cd227	913	92.49000000000001
pairs_187f65b	931	96.92999999999999
pairs_1b01df0	921	82.03
pairs_1b82b58	899	90.55
pairs_21c2cdf	917	87.93
pairs_225de3e	928	97.34
pairs_2310031	920	87.28999999999999
pairs_239ba93	907	90.06
pairs_25fecaf	889	94.35
pairs_2715ea7	888	88.1
pairs_296479c	893	84.60000000000001
pairs_2aa9ec4	907	96.25
pairs_2be5231	932	98.41
pairs_2bfaca5	912	85.02
pairs_2d31eff	940	92.46000000000001
pairs_2d6215b	888	86.97999999999999
pairs_2e457ce	923	92.7
pairs_318bdfa	918	78.15
pairs_321b43d	912	95.94000000000001
pairs_34243b4	927	95.1
pairs_388f867	923	89.19
pairs_3cda0f7	892	93.00999999999999
pairs_41af73d	917	85.57
pairs_41cd8eb	906	93.24
pairs_437088a	936	93.61
pairs_456a0a6	927	96.39
pairs_456bb89	912	82.30000000000001
pairs_472ebda	904	87.05000000000001
pairs_474e4b7	919	94.8
pairs_4bf0bd9	907	79.41000000000001
pairs_4c2725a	934	93.81
pairs_4cc0db0	908	97.16
pairs_4d76356	927	77.36000000000001
pairs_4d9faba	906	93.22999999999999
pairs_4f12adf	932	92.35
pairs_519630f	889	95.17
pairs_52a763f	911	95.86999999999999
pairs_55bae3e	899	86.88
pairs_56ebc26	895	87.00999999999999
pairs_58963cd	934	89.54
pairs_5896e96	938	96.99
pairs_58bf1cd	901	96.41
pairs_5c9b152	910	93.05
pairs_5d1e35c	917	91.82
pairs_5e1c28a	912	93.56
pairs_5f39b40	928	96.17999999999999
pairs_6084e54	919	94.00999999999999
pairs_6089754	914	94.35999999999999
pairs_60ea2b0	894	95.67
pairs_6256926	909	93.97
pairs_627770d	922	96.80000000000001
pairs_642c621	922	93.22999999999999
pairs_65ae3fc	903	91.65
pairs_6bb3cc6	918	87.58
pairs_6f23b83	921	96.34
pairs_70111f3	897	90.88
pairs_72fa90b	940	89.21
pairs_73d9bc7	900	77.31
pairs_74e8ed6	910	85.53
pairs_74ec170	929	83.53
pairs_781cd0e	890	93.58000000000001
pairs_78e1e1e	890	96.12
pairs_7945caa	937	96.09
pairs_79bf91a	935	78.48
pairs_7a996c6	900	79.11
pairs_7ccb045	900	92.63
pairs_7ff10a2	898	82.74
pairs_80d925b	913	96.45
pairs_817a6dc	921	77.14
pairs_8311ed7	922	96.75
pairs_834ca8d	897	78.07
pairs_8416e37	920	77.28999999999999
pairs_860adc7	933	94.02000000000001
pairs_86753dc	936	97.42
pairs_89eeee0	902	86.91
pairs_8add288	912	77.95
pairs_8bf9156	893	94.59
pairs_916b51c	916	96.30000000000001
pairs_92f285c	918	91.43
pairs_944f2da	937	89.60999999999999
pairs_9601647	895	92.99000000000001
pairs_96a9aab	916	93.78
pairs_98a331c	894	86.87
pairs_9a78b08	915	84.32
pairs_9ca2a4f	937	77.88
pairs_9cf240d	910	95.09
pairs_9d1eaa6	931	96.28999999999999
pairs_a05e3aa	897	95.15
pairs_a288f48	937	82.06
pairs_a32b7a5	923	94.13
pairs_a35dcf2	892	94.89999999999999
pairs_a386ab4	898	95.29
pairs_a3e416e	904	97.28999999999999
pairs_a508b1c	889	83.94
pairs_a6394da	908	95.17
pairs_a6acb82	926	97.06
pairs_a7811ce	896	95.08
pairs_a7ce501	918	95.69
pairs_a842a2a	928	91.42
pairs_a861d7f	893	96.36
pairs_aa20229	931	83.97999999999999
pairs_ab366fb	897	82.06
pairs_ac2f5ff	924	83.72
pairs_af79945	891	92.75999999999999
pairs_b02a20e	893	77.42
pairs_b36ced0	918	86.25
pairs_b47c419	917	77.8
pairs_bef765d	936	96.42
pairs_c23215d	888	80.15
pairs_c3241db	907	96.3
pairs_c5b4053	898	95.42
pairs_c7660f4	914	93.47
pairs_c8c38ac	928	97.42
pairs_ca752a6	930	96.5
pairs_ced2989	894	92.08000000000001
pairs_d32642d	912	94.41999999999999
pairs_d362e38	928	93.1
pairs_d3c4a94	916	90.07000000000001
pairs_d3e0857	934	85.78
pairs_d9f8f13	895	88.83
pairs_dae2d81	922	93.57000000000001
pairs_e245020	888	94.86
pairs_e33a968	930	97.51
pairs_e3c81f8	907	81.34
pairs_e4b11ef	936	97.42
pairs_e547904	921	88.07000000000001
pairs_e72ece7	906	83.66999999999999
pairs_e790ac4	937	93.67
pairs_e7bead5	891	91.87
pairs_e81e736	932	92.07000000000001
pairs_e87fd23	891	84.84
pairs_e91fe0d	928	93.37
pairs_eb716c5	920	88.50999999999999
pairs_eba65c9	938	94.02000000000001
pairs_ed1c01c	916	89.27000000000001
pairs_edb4e83	940	87.78
pairs_edd918b	913	94.46
pairs_eeba8b5	917	94.87
pairs_efd0fee	928	95.69999999999999
pairs_f2aee96	911	95.99000000000001
pairs_f381b52	924	82.71000000000001
pairs_f46412c	939	92.78999999999999
pairs_f6701e0	939	97.66
pools_5k_2ed407b	5016	3139.61
pools_5k_65d96bc	5014	3111.1099999999997
pools_5k_6828836	5015	3115.4900000000002
pools_5k_d6ba90b	5014	3093.9
pools_4k_1216aa2	4102	2374.86
pools_4k_2b506b6	4105	2327.4900000000002
pools_4k_c383ec6	4102	2338.06
pools_4k_e45e97b	4103	2337.42
pools_4k_ebe3399	4105	2353.46
pools_5k_2383d14	5019	3077.3999999999996
pools_5k_3ca514a	5018	3037.35
pools_5k_68316de	5016	3045.18
pools_3k_3293f52	3059	882.85
pools_3k_5339451	3060	870.6800000000001
pools_3k_64b55e4	3062	857.89
pools_3k_6772f8f	3061	872.3900000000001
pools_3k_679634b	3061	874.74
pools_3k_7146297	3059	866.21
pools_3k_9b92b44	3058	843.3100000000001
pools_3k_9f17067	3059	870.39
pools_3k_cf7cb6d	3059	834.85
pools_3k_f17d4a1	3060	861.23
pools_3k_3da9ce0	3054	907.28
pools_3k_4c583a1	3054	865.18
pools_3k_5d44078	3056	862.62
pools_3k_66e0c99	3058	854.24
pools_3k_8982edf	3055	877.47
pools_3k_8a24dbb	3057	864.7900000000001
pools_3k_a0e93ee	3055	865.3199999999999
pools_3k_b10ca90	3054	864.0
pools_3k_d03b632	3054	843.1
pools_3k_da87378	3058	856.1600000000001
pairs_00f1d21	511	64.12
pairs_01b6623	551	73.88
pairs_0212aaa	506	27.599999999999998
pairs_02e2a78	549	50.45
pairs_03e09e1	519	46.01
pairs_043441a	533	50.17
pairs_0476721	508	29.19
pairs_0563493	539	45.099999999999994
pairs_0699286	501	33.0
pairs_06bad5f	549	50.64
pairs_075d863	520	47.31
pairs_07839be	547	53.370000000000005
pairs_07d8b58	555	54.92
pairs_0b1207d	523	50.63
pairs_0b3a919	516	53.11
pairs_0bbd279	535	47.11
pairs_0c5179b	549	55.67
pairs_0e2b9b6	550	54.37
pairs_0e7bd37	501	27.38
pairs_0fc7770	523	47.800000000000004
pairs_0feba05	515	49.760000000000005
pairs_1230a26	502	25.72
pairs_13674ae	510	31.57
pairs_13e6893	552	48.2
pairs_149ce14	550	47.48
pairs_14af8df	505	32.86
pairs_1569d1f	503	32.84
pairs_164e2ba	503	28.8
pairs_18410aa	546	53.010000000000005
pairs_19d070f	504	30.560000000000002
pairs_19e8717	503	35.6
pairs_1b13ac3	552	54.0
pairs_1c21c05	530	50.82
pairs_1d73fbe	551	52.629999999999995
pairs_1d89f30	497	25.950000000000003
pairs_1e90105	512	25.91
pairs_1edbf20	511	26.89
pairs_1fa4dd8	535	51.76
pairs_207deca	495	26.12
pairs_210caa9	550	52.85
pairs_21903b6	546	54.940000000000005
pairs_22720ca	511	25.9
pairs_22b5cc1	496	31.020000000000003
pairs_230176c	520	44.83
pairs_2666d3a	551	45.17999999999999
pairs_26ab146	527	45.29
pairs_271c2a7	514	50.67
pairs_2906df4	553	45.51
pairs_2a15352	521	54.879999999999995
pairs_2b3e03d	530	48.81
pairs_2b5999b	517	52.59
pairs_2c285b0	495	31.15
pairs_2c44e81	502	33.84
pairs_2cd41b9	548	55.27
pairs_2f4dc41	548	55.03
pairs_2ff372f	526	50.24
pairs_302ad7e	555	55.17
pairs_306ded7	505	27.84
pairs_31af482	554	55.34
pairs_320c61d	497	30.58
pairs_3523aea	556	53.26
pairs_36ff935	492	31.93
pairs_371fea5	501	25.919999999999998
pairs_37a8754	511	36.09
pairs_3953337	550	52.56
pairs_3a42b32	522	52.92
pairs_3b8af36	544	54.03
pairs_3c42a12	526	55.0
pairs_3cb6019	512	27.159999999999997
pairs_3ded1e7	493	25.68
pairs_3e0a848	511	28.14
pairs_3fa001a	554	46.879999999999995
pairs_4002179	511	25.689999999999998
pairs_4009350	502	30.619999999999997
pairs_401fdb5	500	30.57
pairs_41bdf2e	521	52.519999999999996
pairs_41ccf24	509	34.24
pairs_420caf5	528	50.0
pairs_42c9bfc	511	28.07
pairs_4386f1f	530	54.629999999999995
pairs_4430e53	534	54.03
pairs_44408e6	540	45.07
pairs_446f743	499	30.07
pairs_457660b	537	53.31
pairs_458755a	500	30.840000000000003
pairs_46175a0	545	47.46
pairs_4644b9a	521	50.910000000000004
pairs_478ba5b	516	52.44
pairs_480d4c8	503	27.630000000000003
pairs_489d82f	514	49.19
pairs_494ee69	533	51.78
pairs_4995a72	532	45.61
pairs_4a10797	535	54.58
pairs_4aec27a	516	44.56
pairs_4b543cb	538	54.269999999999996
pairs_4bc5280	494	25.54
pairs_4bf3052	520	53.12
pairs_4cb0ca3	524	52.18
pairs_4e03fb8	522	49.84
pairs_4f30a47	547	55.129999999999995
pairs_4fdf054	541	47.33
pairs_50132c5	541	44.989999999999995
pairs_50e9699	494	30.82
pairs_514feee	532	53.690000000000005
pairs_5183cfc	540	48.17
pairs_51c8ef4	506	31.990000000000002
pairs_51f8beb	509	27.36
pairs_52fed4e	502	31.1
pairs_537e0b9	539	49.88
pairs_53e1fc7	526	54.8
pairs_541fb66	502	25.689999999999998
pairs_542f4a0	493	31.770000000000003
pairs_55cf820	554	48.06
pairs_55e414e	506	27.95
pairs_56502d2	542	50.69
pairs_56787fb	506	28.57
pairs_56bfee6	545	52.290000000000006
pairs_5746c20	545	48.910000000000004
pairs_5819b8d	500	34.52
pairs_597d446	546	53.99
pairs_5caa8bb	552	52.78
pairs_5ce661e	543	55.129999999999995
pairs_5e77675	546	51.47
pairs_5ee3090	542	48.75
pairs_61a0068	500	31.89
pairs_6203f5a	554	54.46
pairs_6231608	514	51.68
pairs_62a960d	504	25.85
pairs_63ddedf	500	27.54
pairs_6582cbd	523	49.79
pairs_6584537	539	53.13
pairs_67474f1	531	49.96
pairs_689290f	501	30.4
pairs_6927934	495	27.759999999999998
pairs_69306b1	512	34.95
pairs_6a0fdd6	550	50.4
pairs_6a58312	537	53.15
pairs_6ac91a5	501	34.269999999999996
pairs_6aeb687	500	35.05
pairs_6d8019e	515	47.27
pairs_6db704c	533	49.02
pairs_6e07182	510	26.58
pairs_6ea97c2	504	31.26
pairs_6eeea24	547	50.63
pairs_6f78451	523	54.38
pairs_6fcc4e7	516	44.599999999999994
pairs_6fd71eb	506	31.880000000000003
pairs_6ff59da	503	35.120000000000005
pairs_704cafc	540	49.08
pairs_70961d6	529	54.699999999999996
pairs_7140ff9	529	53.18000000000001
pairs_71681be	548	47.67
pairs_71c227f	549	45.7
pairs_72eeb4e	546	53.23
pairs_72fc113	526	54.12
pairs_732b306	555	45.11
pairs_738751b	508	32.85
pairs_73ee92a	503	32.94
pairs_749902a	506	28.25
pairs_7540fc8	521	44.629999999999995
pairs_757b53a	492	31.78
pairs_758a07c	524	53.099999999999994
pairs_76fffff	505	31.01
pairs_773c3a1	492	30.22
pairs_774ac1d	534	55.14
pairs_77de5f8	552	54.58
pairs_78f41cc	548	55.67
pairs_7a6fca3	537	49.129999999999995
pairs_7adb726	511	32.629999999999995
pairs_7b2fee2	520	54.22
pairs_7b7ff7a	536	49.230000000000004
pairs_7b9ddfa	521	48.85
pairs_7c73be7	515	51.440000000000005
pairs_7d6a820	516	48.3
pairs_7e10f3d	537	52.04
pairs_7ece4e7	533	46.25
pairs_7f2bc36	517	50.8
pairs_7f58ee5	505	25.810000000000002
pairs_7f7e3e5	536	45.4
pairs_801883e	494	30.11
pairs_811328f	518	44.379999999999995
pairs_81c4cc0	545	52.25
pairs_83baf0e	542	53.43
pairs_843e58b	529	47.07
pairs_8468cc5	538	51.57
pairs_84ed319	550	49.13
pairs_8631ac8	528	51.38
pairs_88a293f	511	31.15
pairs_890e32f	543	54.21
pairs_8aea83d	498	34.54
pairs_8c1cd5d	516	45.92
pairs_8e14bbf	517	52.339999999999996
pairs_8e4dff5	557	49.39
pairs_8ed0904	521	52.489999999999995
pairs_8eeb90b	541	47.0
pairs_8f2b4cb	504	28.689999999999998
pairs_904bcf4	496	30.22
pairs_9257553	517	47.81
pairs_94b7ce0	536	48.769999999999996
pairs_9595097	541	44.87
pairs_95c97bd	515	46.45
pairs_95ee2e1	521	44.940000000000005
pairs_969876d	534	53.51
pairs_971e567	503	26.27
pairs_9775158	549	55.09
pairs_985c7df	552	54.53
pairs_9991c5f	497	30.31
pairs_9c76c3c	541	50.739999999999995
pairs_9c82c3e	504	25.9
pairs_9d3e417	528	48.760000000000005
pairs_9dc549e	533	48.0
pairs_9df111b	551	51.88
pairs_9e4aa09	513	51.32
pairs_9e4b725	532	52.11
pairs_9e60f1b	522	44.58
pairs_9efe9fb	536	44.42
pairs_9f28775	517	45.4
pairs_9f74b88	530	54.24
pairs_9fd6ef6	519	44.6
pairs_a13480c	554	47.11
pairs_a2b2705	499	34.53
pairs_a5401a5	493	31.29
pairs_a548b6a	504	34.58
pairs_a576348	548	44.900000000000006
pairs_a82771c	498	31.78
pairs_a9f5d8f	496	28.47
pairs_a9fb197	529	51.510000000000005
pairs_aa7c061	512	34.93
pairs_ab48d5b	515	53.29
pairs_aba7ff7	521	53.63
pairs_aca529c	547	48.77
pairs_ad3329f	532	54.620000000000005
pairs_ada5657	499	25.88
pairs_b2b4600	557	56.75
pairs_b440cbc	513	47.39
pairs_b520efe	547	55.03
pairs_b6434a9	553	45.58
pairs_b7fafe9	495	27.72
pairs_b84ee4e	548	45.209999999999994
pairs_b927c8a	549	55.349999999999994
pairs_ba15fff	538	53.589999999999996
pairs_ba6db6c	508	26.47
pairs_ba8df20	551	45.41
pairs_bca2b58	530	44.63
pairs_bd63a6e	545	47.51
pairs_bed8654	520	54.17
pairs_c001e8d	552	53.75
pairs_c042003	493	25.82
pairs_c09c4da	523	48.17999999999999
pairs_c0e8572	502	27.92
pairs_c193c76	496	30.86
pairs_c2698e1	541	52.14
pairs_c3f31cd	519	54.04
pairs_c4018e2	502	35.34
pairs_c4fb480	499	34.26
pairs_c53c583	556	53.690000000000005
pairs_c688de8	509	27.51
pairs_c78266d	522	48.38
pairs_c7dcb5f	497	27.740000000000002
pairs_ca304ca	509	32.010000000000005
pairs_ca44828	534	45.27
pairs_cab6ca2	532	50.95
pairs_cb4621d	550	52.65
pairs_cc4dd63	541	47.660000000000004
pairs_cdef5eb	546	54.940000000000005
pairs_cdf0e8b	523	51.33
pairs_cfc954d	516	50.629999999999995
pairs_d0994d6	495	31.86
pairs_d2115d8	501	33.85
pairs_d2727de	511	28.520000000000003
pairs_d274c06	556	52.3
pairs_d313c29	553	54.07
pairs_d3e1b34	529	51.56
pairs_d427fca	504	33.03
pairs_d496e3a	528	54.349999999999994
pairs_d4d296d	497	25.94
pairs_d4f8c5c	543	45.1
pairs_d8058f9	506	35.34
pairs_d8ce213	523	53.22
pairs_d8ea603	511	30.31
pairs_d8f122b	531	50.39
pairs_d952fd1	510	28.18
pairs_d964521	540	47.309999999999995
pairs_da3026f	511	35.32
pairs_da85d23	501	31.939999999999998
pairs_dad2979	506	29.57
pairs_dada21a	554	52.12
pairs_db13119	540	55.0
pairs_dbc5dda	494	35.37
pairs_dc85c0c	547	45.089999999999996
pairs_dc9e2a8	535	52.050000000000004
pairs_dcf4e43	505	34.44
pairs_dd5ac57	507	32.120000000000005
pairs_dd9897c	525	53.82
pairs_ded3a11	554	52.47
pairs_df03a51	528	52.0
pairs_df5f5fa	514	44.730000000000004
pairs_dfe4b9a	500	25.47
pairs_dff8e81	548	46.97
pairs_e0ed7e7	546	44.91
pairs_e13ace1	554	49.08
pairs_e4bfb42	510	33.370000000000005
pairs_e5417bc	533	45.11
pairs_e71e4d2	493	28.02
pairs_e7e0c56	552	53.54
pairs_e881ed2	556	51.769999999999996
pairs_e8862a9	544	51.98
pairs_e8bc390	544	51.42
pairs_e973938	493	33.74
pairs_e9b9e09	508	33.61
pairs_e9c4e4f	535	54.650000000000006
pairs_eb707f8	549	47.6
pairs_ebdbd0e	521	53.63
pairs_ec50423	495	35.09
pairs_eda4f8e	551	55.06
pairs_ee66963	508	34.63
pairs_f0b6cdf	546	53.67
pairs_f0e435f	523	51.59
pairs_f0f6462	505	32.52
pairs_f1803f4	525	52.2
pools_5k_1b9072d	5108	3029.29
pools_5k_7937370	5108	3015.24
pools_5k_c0435c9	5109	3021.08
pools_3k_0c0ebdd	3018	847.35
pools_3k_2ef2634	3021	866.01
pools_3k_30cbca4	3017	861.93
pools_3k_3cf99eb	3020	840.6800000000001
pools_3k_45d0867	3020	851.2
pools_3k_77fbff8	3019	862.4200000000001
pools_3k_9541057	3021	864.09
pools_3k_b33d702	3017	839.0400000000001
pools_3k_bace41e	3021	848.8399999999999
pools_3k_e45b532	3018	857.89
pools_4k_2bf8ee7	4034	1744.03
pools_4k_457a32e	4036	1708.24
pools_4k_4c17ee7	4039	1698.35
pools_4k_5581561	4034	1712.17
pools_4k_af3fda4	4035	1712.8200000000002
pools_4k_d35a488	4035	1690.49
pools_4k_100a318	4018	1809.91
pools_4k_7cf89d4	4016	1769.98
pools_4k_8e698ed	4016	1746.37
pools_4k_96395fd	4020	1748.38
pools_4k_d8bc2a8	4019	1746.99
pairs_0092162	577	74.99
pairs_022cec1	593	52.85
pairs_03d2b7e	614	57.84
pairs_03fd761	564	52.49
pairs_04e2834	583	54.46
pairs_051f03f	590	54.68
pairs_057b364	570	49.29
pairs_05d0e98	622	58.14
pairs_06cd023	588	53.89
pairs_06f058d	622	55.27
pairs_06fa54a	603	57.77
pairs_070de4f	559	52.11
pairs_0752ef5	584	54.19
pairs_07938c8	586	47.93
pairs_07d62f2	593	56.33
pairs_0849c70	587	57.15
pairs_085e45b	605	55.32
pairs_099bba8	594	54.51
pairs_0a1409c	622	46.55
pairs_0b35a50	581	45.71
pairs_0ccb096	598	54.32
pairs_0e44cc3	564	51.54
pairs_1026d3f	564	50.31
pairs_114057b	612	48.58
pairs_11cf082	602	46.37
pairs_1330230	616	46.08
pairs_1525acb	612	57.23
pairs_1580f13	602	57.07
pairs_15c7a6e	571	53.96
pairs_15feb43	621	57.03
pairs_16d3c6b	573	52.739999999999995
pairs_172b339	593	54.42
pairs_181e38b	558	50.2
pairs_191a225	557	52.41
pairs_199d420	580	46.81
pairs_19c7bed	607	51.230000000000004
pairs_1c4bc90	588	56.72
pairs_1e3ca97	581	54.67
pairs_1ec2a55	608	46.44
pairs_1fa061e	611	49.8
pairs_216a77a	602	46.45
pairs_227eedf	565	48.58
pairs_228fcad	603	57.51
pairs_22ffd5b	585	54.41
pairs_232bd0a	583	56.29
pairs_2334740	622	49.53
pairs_236a34f	565	56.21
pairs_2478bbf	565	48.040000000000006
pairs_27110be	608	56.769999999999996
pairs_28c0503	560	54.71
pairs_28ddeeb	573	48.650000000000006
pairs_2902de2	599	50.010000000000005
pairs_29ad334	570	56.39
pairs_29c84f7	619	46.730000000000004
pairs_29cdae4	569	55.92
pairs_29e64e0	584	55.39
pairs_2a47803	620	51.63
pairs_2a7445c	585	54.599999999999994
pairs_2ad57bc	617	48.58
pairs_2b46905	617	57.7
pairs_2c2c9f5	589	51.68
pairs_2c397eb	610	52.97
pairs_2e44d51	617	48.7
pairs_30defe3	594	55.53
pairs_31b05a3	584	54.85
pairs_35594e8	573	45.64
pairs_355e0f7	623	58.370000000000005
pairs_35ea5f0	621	46.66
pairs_36d113d	618	46.37
pairs_3a1454b	622	56.510000000000005
pairs_3a6aa33	610	46.79
pairs_3ad07a2	620	55.22
pairs_3d564d2	622	56.5
pairs_3d88dce	576	49.160000000000004
pairs_3dd8382	587	56.81
pairs_3e8894c	611	57.22
pairs_3eed0b4	606	54.77
pairs_3f9eaab	597	54.61
pairs_4121326	593	49.120000000000005
pairs_42d1ff9	560	54.0
pairs_4390da6	604	56.9
pairs_43d065b	592	56.349999999999994
pairs_441d765	582	49.55
pairs_4481c74	623	46.51
pairs_44a5a3c	576	54.95
pairs_44c741e	561	49.129999999999995
pairs_45116c5	615	50.129999999999995
pairs_451346f	573	53.31999999999999
pairs_4597f34	579	49.33
pairs_45b5434	575	54.0
pairs_46e0b7c	612	55.86
pairs_47361fe	621	55.61
pairs_48075bd	571	45.7
pairs_4a691bb	566	55.14
pairs_4b8fae5	619	46.080000000000005
pairs_4b99841	558	45.56
pairs_4dce1d0	591	55.08
pairs_4e2cf18	578	46.24
pairs_4e91e55	560	54.0
pairs_4fec076	594	56.480000000000004
pairs_50035a4	579	48.03
pairs_5086a49	575	54.45
pairs_5151b1b	609	46.83
pairs_515663d	579	47.62
pairs_51a2e87	600	46.17
pairs_51f52e6	580	55.72
pairs_5220c56	591	53.25
pairs_535720a	619	46.31
pairs_549de22	568	52.75
pairs_54cd2d7	596	53.9
pairs_54ee561	608	53.68000000000001
pairs_556a10b	563	46.08
pairs_562c778	615	52.739999999999995
pairs_57c9364	594	55.75
pairs_584b948	604	49.0
pairs_58b91cd	587	46.01
pairs_594c2b8	613	55.65
pairs_5a4ed58	608	49.730000000000004
pairs_5a6a1b6	558	46.55
pairs_5b04338	589	45.82
pairs_5b78fa7	579	50.5
pairs_5c5eddc	592	56.129999999999995
